,url,length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,external_favicon,links_in_tags,submit_email,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,status
916,http://instagram-online.mcdir.ru.mcpre.ru/,42,34,0,4,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,1,0,3,1,1,0,0,0,0,5,0,2,2,0,9,9,0,5.4,5.4,0.0,0,0,0,0,0,0,15,0.0,1.0,0,1,0,0.266666667,0,0.133333333,0,1,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,281,2641,2372393,0,1,1,phishing
917,http://dictionary.sensagent.com/Tabloid/da-da/,46,24,0,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,1,0,0,0,5,0,2,9,2,10,10,7,6.0,9.5,3.666666667,0,0,0,0,0,0,65,0.476923077,0.523076923,0,5,0,0.058823529,0,0.0,0,1,7.692307692000001,0,0.0,100.0,0,0,0,90.90909091,0,0,0,1,0,0,3469,7123,34048,0,1,4,legitimate
918,https://frontier.ac.uk/Publications/Files/2014_04_17_15_34_41_698.pdf,69,14,0,3,0,0,0,0,0,0,6,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.246376812,0.0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,2,8,2,12,8,12,4.090909091,8.0,3.7,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,1,0,0,-1,1213760,0,1,4,legitimate
919,http://www.ranker.com/list/best-xbox-360-adventure-games/reference,66,14,0,2,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.045454545,0.0,0,0,0,0,0,2,0,0,0,0,1,0,9,3,3,3,3,9,6,9,5.222222222,4.5,5.428571429,0,0,0,0,0,0,329,0.896656535,0.103343465,0,2,0,0.794117647,0,0.735294118,0,1,92.45283019,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,258,7412,2183,0,0,7,legitimate
920,https://www.policyplanner.com/verificaciones-netflix.com.ar,59,21,0,4,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,1,0,0,3,0,0,1,0,1,0,6,4,2,3,2,14,13,14,7.0,8.0,6.5,0,0,0,0,0,0,123,0.853658537,0.146341463,0,2,0,0.111111111,0,0.0,0,1,78.57142857,0,76.92307692,23.07692308,0,0,0,78.37837838,0,0,0,1,0,0,1176,3936,891715,0,1,3,phishing
921,https://robotic-tide-275809.el.r.appspot.com/file-852/index.html?authwall=trk=ripf,82,36,0,5,3,0,1,0,0,2,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.109756098,0.166666667,0,0,0,0,0,3,0,0,1,0,0,0,13,2,1,1,3,8,7,8,4.461538462,4.5,4.428571429,0,0,0,0,0,0,18,0.944444444,0.055555556,0,0,0,0.0,0,1.0,1,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,0,0,231,5612,0,0,1,5,phishing
922,http://adexten.com/?type=social&amp;pub_id=3283&amp;sub_id=1498560000mb13539492009&amp;srcid=2108,97,11,1,1,0,0,1,3,0,4,2,0,0,3,0,1,0,3,0,0,0,0,0,0,1,0.298969072,0.0,0,0,0,0,0,1,0,0,0,0,1,0,11,7,2,7,2,23,7,23,6.818181817999999,7.0,6.8,0,0,0,0,0,0,26,0.7692307690000001,0.230769231,0,0,0,0.333333333,0,0.0,0,1,66.66666667,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,334,1492,0,0,0,1,phishing
923,https://civic-depth-281113.oa.r.appspot.com/,44,35,0,4,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.1363636359999999,0.171428571,0,0,0,0,0,3,0,0,1,0,0,0,6,4,1,1,0,7,7,0,4.333333333,4.333333333,0.0,0,0,0,0,0,0,18,0.5555555560000001,0.444444444,0,0,0,0.375,0,0.0,0,0,50.0,0,80.0,20.0,0,0,0,25.0,0,0,0,1,1,0,230,5614,0,0,1,5,phishing
924,https://www.errenskitchen.com/,30,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,13,13,0,8.0,8.0,0.0,0,0,0,0,0,0,71,0.704225352,0.295774648,0,1,0,0.095238095,0,0.0,0,1,25.0,0,100.0,0.0,0,0,0,60.0,0,0,0,1,1,0,209,2347,86181,0,0,4,legitimate
925,http://www.powershow.com/view/4f79b-YjI5M/Multiprotocol_Label_Switching_The_future_of_IP_Backbone_Technology_powerpoint_ppt_presentation,136,17,0,2,1,0,0,0,0,0,11,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.029411765,0.0,0,0,0,0,0,2,1,0,0,0,1,0,17,4,2,3,2,13,9,13,6.4117647060000005,6.0,6.466666667,1,0,0,0,0,0,150,0.88,0.12,0,0,0,0.388888889,0,0.0,0,0,62.5,0,100.0,0.0,0,0,0,59.45945946,0,0,0,1,0,0,267,7403,7218,0,0,5,legitimate
926,http://mail.subcultuur.nl/~u43730p39181/pki-validation,54,18,0,2,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,1,0.185185185,0.0,0,0,0,0,0,2,0,1,0,0,0,0,5,1,3,4,3,13,10,13,8.0,7.0,8.666666667000001,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,0,2541,0,0,1,3,phishing
927,https://ru.godaddy.com/whois,28,14,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,3,1,2,2,5,7,7,5,4.666666667,4.5,5.0,0,0,0,0,0,0,52,0.865384615,0.134615385,0,0,0,0.285714286,0,0.0,0,1,92.85714286,0,100.0,0.0,0,0,0,16.66666667,0,0,0,0,1,0,464,7816,210,0,0,7,legitimate
928,http://www.azurespeed.com/,26,18,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,4,3,3,0,10,10,0,6.5,6.5,0.0,0,0,0,0,0,0,12,0.833333333,0.166666667,0,0,0,0.0,0,0.0,0,0,75.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,147,2406,297796,0,0,4,legitimate
929,https://fcoxzinc.nn.r.appspot.com/home.html,43,25,0,5,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,1,0,0,0,6,2,1,1,4,8,8,4,4.333333333,4.5,4.0,0,0,0,0,0,0,83,0.469879518,0.5301204820000001,0,2,0,0.363636364,0,0.045454545,1,1,0.0,0,33.33333333,66.66666667,0,0,0,56.92307692,0,0,0,1,1,0,230,5613,0,0,1,5,phishing
930,http://www.alqurancampus.com/wp-admin/network/network/dropbox2mpage/db/view/download.html,89,21,0,3,1,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,1,0,0,0,1,0.011235955,0.0,0,0,0,0,0,3,1,0,0,0,0,0,11,3,2,3,2,13,13,13,6.181818182000001,8.0,5.777777778,4,0,0,0,0,0,45,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,0,0,190,175,0,0,1,0,phishing
931,http://www.laviosaviaggi.com/ver/webapps/eccd0/websrc,53,21,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.018867925,0.0,0,0,0,0,0,2,0,0,0,0,1,0,6,6,3,3,3,13,13,7,6.166666667,8.0,5.25,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,237,5972,0,0,1,0,phishing
932,http://cas-cz.atwebpages.com/,29,21,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,3,0,2,2,0,10,10,0,5.0,5.0,0.0,0,0,0,0,0,0,5,0.0,1.0,0,1,0,0.0,0,0.8,1,1,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,1,1,0,291,4823,0,0,1,2,phishing
933,http://chemsbury.net/scotiabank.app.chemsbury.net/mxonlineV1/leap/signon/ScotiaWeb2.php,87,13,0,5,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0.022988506,0.0,0,0,1,0,0,3,0,0,0,0,0,0,10,1,3,9,3,10,9,10,6.7,9.0,6.444444444,0,0,0,0,0,0,107,0.7570093459999999,0.242990654,0,0,0,1.0,0,0.0,1,1,97.22222222,0,100.0,0.0,0,0,0,48.14814815,0,0,0,1,1,0,159,1302,0,0,1,0,phishing
934,https://en.wikipedia.org/wiki/List_of_Microsoft_software,56,16,0,2,0,0,0,0,0,0,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,2,2,2,9,9,9,5.428571429,5.5,5.4,0,1,0,0,0,0,719,0.984700974,0.015299026,0,0,0,0.272727273,0,0.090909091,0,0,100.0,0,100.0,0.0,0,0,0,77.08333333,0,0,0,0,1,0,901,7134,13,0,0,7,legitimate
935,http://www.evoxhosting.com/updatepaypal/updatepaypal/paypalupdater/source/index.php,83,19,0,3,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,2,0,8,3,3,3,3,13,11,13,8.125,7.0,8.5,0,0,0,0,0,0,66,0.909090909,0.090909091,0,0,0,0.166666667,0,0.0,0,0,87.5,0,100.0,0.0,0,0,0,62.5,0,0,0,0,1,0,35,330,0,0,1,0,phishing
936,http://emwave.cn:6080/index.php?sid=1732858baf4fcd303c&amp;tid=0&amp;lid=0&amp;retid=227173762&amp;unautologin=1,112,9,1,2,0,0,1,4,0,5,0,0,0,3,0,2,0,4,0,0,0,0,0,0,1,0.241071429,0.0,0,1,0,0,0,2,0,1,0,0,0,0,13,1,1,6,1,18,6,18,6.538461538,6.0,6.583333333,1,0,0,0,0,0,17,0.941176471,0.058823529,0,0,0,1.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,66.66666667,0,0,0,1,0,0,139,-1,0,0,1,0,phishing
937,http://support-appleld.com.secureupdate.duilawyeryork.com/ap/61e468041e8a43b/?cmd=_update&dispatch=61e468041e8a43b31&locale=_US,127,50,1,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,1,0.188976378,0.0,0,0,0,1,0,3,1,0,0,0,0,0,13,2,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,25,3993,5707171,0,1,0,phishing
938,http://www.nationalgeographic.com/archaeology-and-history/,58,26,0,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,2,0,5,3,3,3,3,18,18,11,8.4,10.5,7.0,0,0,0,0,0,0,26,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,76,9054,1644,0,1,7,legitimate
939,https://tools.pingdom.com/,26,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,5,5,0,7,7,0,6.0,6.0,0.0,0,0,0,0,0,0,13,0.692307692,0.307692308,0,1,0,0.0,0,0.0,0,1,83.33333333,0,0.0,100.0,0,0,0,0.0,0,0,0,0,0,0,34,5445,6496,0,0,5,legitimate
940,http://rbcmontgomery.com/wp-admin/js/widgets/PDF/,49,17,0,1,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,6,0,2,13,2,13,13,7,5.333333333,13.0,3.8,3,0,0,0,0,0,3,0.666666667,0.333333333,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,1,0,0,119,4629,0,0,1,2,phishing
941,http://www.codylodgingcompany.com/,34,26,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,18,18,0,10.5,10.5,0.0,0,0,0,0,0,0,91,0.813186813,0.186813187,0,2,0,0.117647059,0,0.117647059,0,1,30.0,0,50.0,50.0,0,0,0,66.66666667,0,0,0,1,1,0,259,-1,3244226,0,0,2,legitimate
942,http://www.davidbenavente.com/,30,22,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,14,14,0,8.5,8.5,0.0,0,0,0,0,0,0,21,0.666666667,0.333333333,0,2,0,0.0,0,0.0,0,1,66.66666667,0,0.0,0.0,0,0,0,66.66666667,0,0,0,1,1,0,258,7047,0,0,0,2,legitimate
943,http://www.hollistershop.gr/fonts/,34,20,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,3,4,3,3,5,13,13,5,7.0,8.0,5.0,0,0,0,0,0,0,10,1.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,1,0,-1,8010635,0,1,0,phishing
944,https://www.slideshare.net/kinnar32/leontief-input-output-modelsppt-final,73,18,0,2,4,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.02739726,0.0,0,0,0,0,0,2,0,0,0,0,0,0,8,5,3,3,5,10,10,9,6.75,6.5,6.833333333,0,0,0,0,0,0,195,0.7025641029999999,0.297435897,0,3,0,0.137931034,0,0.034482759,0,1,58.82352941,0,93.61702128,6.382978723,0,0,0,35.48387097,0,0,0,1,1,0,986,5222,135,0,0,8,legitimate
945,http://www.support-appleld.com.secureupdate.duilawyeryork.com/ap/b2bf3837b8e3e8b?cmd=_update&dispatch=b2bf3837b8e3e8b61&locale=_US,130,54,1,5,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,1,1,0,0,1,0.138461538,0.0,0,0,0,1,0,3,1,0,0,0,1,0,14,5,2,3,2,17,13,17,7.428571429,7.5,7.375,0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,25,3993,5707171,0,1,0,phishing
946,https://www.tritonwear.com/,27,18,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,10,10,0,6.5,6.5,0.0,0,0,0,0,0,0,52,0.442307692,0.557692308,0,0,0,0.0,0,0.034482759,0,0,68.18181818,0,18.18181818,81.81818182,0,0,0,27.77777778,0,0,0,0,0,0,316,2241,4289979,0,0,3,legitimate
947,http://mailonlineverificationlogindomainattaccounts.weebly.com/,63,55,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,6,6,0,44,44,0,25.0,25.0,0.0,1,0,0,0,0,0,52,0.980769231,0.019230769,0,0,0,0.0,0,0.0,0,0,95.65217391,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,235,5243,0,0,1,7,phishing
948,http://scqijie.com/wp-content/themes/chigue/immowelt.de-sign-in,63,11,0,2,3,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,1,0,0,2,0,9,1,2,7,2,8,7,8,4.888888889,7.0,4.625,3,0,0,0,0,0,19,0.526315789,0.473684211,0,1,0,0.0,0,0.0,0,1,60.0,0,0.0,100.0,0,0,0,100.0,0,0,0,1,1,0,573,-1,6734931,0,0,1,phishing
949,http://watsonspestcontrol.com.au/loss/drpbxx/drpbxx/,52,25,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,4,3,4,18,4,18,18,6,8.5,18.0,5.333333333,0,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,1,0,-1,0,0,1,0,phishing
950,http://www.ilovefreesoftware.com/19/windows-10/best-ftp-client-software-for-windows-10.html,91,25,0,3,7,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.065934066,0.0,0,0,0,0,0,3,1,0,0,0,1,0,13,4,2,3,2,17,17,8,5.230769231,10.0,4.363636364,0,0,0,0,0,0,35,0.542857143,0.457142857,0,1,0,0.1875,0,0.0,0,1,58.82352941,0,0.0,100.0,0,0,1,70.0,0,0,0,1,0,0,651,4097,52421,0,0,4,legitimate
951,https://en.wikipedia.org/wiki/Adapter_pattern,45,16,0,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,1,2,2,4,9,9,7,5.8,5.5,6.0,0,1,0,0,0,0,397,0.964735516,0.035264484,0,0,0,0.285714286,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,74.54545455,0,0,0,0,1,0,902,7132,12,0,0,7,legitimate
952,http://www.newworldencyclopedia.org/entry/Voltaire,50,28,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,4,4,3,3,5,20,20,8,9.0,11.5,6.5,0,0,0,0,0,0,201,0.915422886,0.084577114,0,0,0,0.470588235,0,0.058823529,0,0,100.0,0,85.71428571,14.28571429,0,0,0,58.97435897,0,0,0,1,1,0,393,5086,53314,0,0,5,legitimate
953,http://www.accommodek.com/document/article/index.php,52,18,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,6,5,3,3,3,10,10,8,6.0,6.5,5.75,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,527,-1,0,0,1,1,phishing
954,https://user67509874097802.el.r.appspot.com/app/index,53,35,1,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.264150943,0.4,0,0,0,0,0,3,0,0,1,0,0,0,6,2,1,1,3,18,18,5,6.0,7.0,4.0,0,0,0,0,0,0,21,0.19047619,0.80952381,0,1,0,0.176470588,0,0.0,0,1,0.0,0,20.0,80.0,0,0,0,25.0,0,0,0,1,1,0,230,5614,0,0,1,5,phishing
955,http://www.encyclopedia.com/earth-and-environment/atmosphere-and-weather/atmospheric-and-space-sciences-atmosphere/ionosphere,125,20,0,2,8,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,14,3,3,3,3,12,12,11,7.214285714,7.5,7.166666667,0,0,0,0,0,0,165,0.884848485,0.115151515,0,0,0,0.947368421,0,0.315789474,0,0,100.0,0,100.0,0.0,0,0,0,63.46153846,0,0,0,0,0,0,2009,8217,8686,0,0,5,legitimate
956,https://novataenchina.wordpress.com/,36,27,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,9,9,0,13,13,0,11.0,11.0,0.0,0,1,0,0,0,0,111,0.594594595,0.405405405,0,6,0,0.022222222,0,0.0,0,1,65.95744681,0,0.0,100.0,0,0,0,88.88888889,0,0,0,1,1,0,586,7449,0,0,0,8,legitimate
957,http://www.curry-shoes.com/,27,19,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,1,0,3,4,3,3,0,5,5,0,4.333333333,4.333333333,0.0,0,0,0,0,0,0,14,0.7142857140000001,0.285714286,0,1,0,0.0,0,0.0,0,1,75.0,0,0.0,0.0,0,0,0,85.71428571,0,0,0,1,1,0,289,1903,3933504,0,0,4,legitimate
958,https://www.oberoirealty.com/,29,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,12,12,0,7.5,7.5,0.0,0,0,0,0,0,0,77,0.922077922,0.0779220779999999,0,0,0,0.166666667,0,0.166666667,0,0,90.90909091,0,100.0,0.0,0,0,0,16.66666667,0,0,0,1,1,0,79,3938,539425,0,0,4,legitimate
959,http://tipsareforkids.com/port-and-starboard-game/,50,18,0,1,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,5,0,3,14,3,14,14,9,6.8,14.0,5.0,0,0,0,0,0,0,12,0.583333333,0.4166666670000001,0,0,0,0.4,0,0.6,0,0,75.0,0,0.0,100.0,0,0,0,40.0,0,0,0,1,1,0,283,-1,0,0,0,4,legitimate
960,http://www.arris.com/surfboard/products/tg862,45,13,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.066666667,0.0,0,0,0,0,0,2,0,0,0,0,3,0,5,4,3,3,5,9,5,9,6.0,4.0,7.333333333,0,0,0,0,0,0,147,0.775510204,0.224489796,0,2,0,0.303030303,0,0.060606061,0,1,42.85714286,0,98.41269841,1.5873015869999998,0,0,0,25.0,0,0,0,0,1,0,1132,11285,124057,0,1,5,legitimate
961,http://623112j4j3.codesandbox.io/pjj/,37,25,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.216216216,0.32,0,0,0,0,1,2,0,0,0,0,1,0,3,2,3,10,3,11,11,3,8.0,10.5,3.0,0,0,0,0,0,0,8,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,122,1338,22211,0,1,6,phishing
962,http://outlook-webapp-portal.el.r.appspot.com/wp-content/php_info.php,69,38,0,5,3,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,1,0,0,0,11,3,1,1,2,7,7,7,4.363636364,4.833333333,3.8,2,0,0,0,0,0,21,0.19047619,0.80952381,0,1,0,0.176470588,0,0.0,0,1,0.0,0,20.0,80.0,0,0,0,25.0,0,0,0,1,1,0,228,5616,0,0,1,5,phishing
963,https://bytes.com/topic/computer-hardware/answers/903158-what-some-good-open-source-software-hardware-inventory-management-tools,128,9,0,1,11,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,0,0,0,0.046875,0.0,0,0,1,0,0,1,1,0,0,0,0,0,16,2,4,5,4,10,5,10,6.3125,5.0,6.4,0,0,0,0,0,0,49,0.959183673,0.040816327,0,0,0,1.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,60.0,0,0,0,1,0,0,1632,9689,31719,0,0,5,legitimate
964,http://www.toxel.com/tech/2009/02/03/20-creative-and-unusual-mp3-players/,73,13,0,2,5,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,0,0,0,1,0.150684932,0.0,0,0,0,0,0,2,0,0,0,0,0,0,12,4,2,3,2,8,5,8,4.166666667,4.0,4.2,0,0,0,0,0,0,17,0.235294118,0.764705882,0,0,0,0.307692308,0,0.0,0,1,40.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,70,5408,142110,0,0,5,legitimate
965,http://5dabestani.mihanblog.com,31,24,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.032258065,0.041666667,0,0,0,0,0,2,0,1,0,0,0,0,2,0,9,9,0,10,10,0,9.5,9.5,0.0,0,0,0,0,0,0,430,0.904651163,0.095348837,0,1,0,0.0,0,0.024390244,0,1,45.45454545,0,11.11111111,88.88888889,0,0,0,64.58333333,0,0,0,1,1,0,766,5808,3255580,0,0,3,legitimate
966,https://www.naturalgasworld.com/,32,23,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,15,15,0,9.0,9.0,0.0,0,0,0,0,0,0,351,0.9002849,0.0997151,0,3,0,0.085714286,0,0.085714286,0,1,65.78947368,0,90.0,10.0,0,0,0,74.50980392,0,0,0,1,0,0,218,1609,291680,0,0,5,legitimate
967,https://www.wipaire.com/,24,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,7,7,0,5.0,5.0,0.0,0,0,0,0,0,0,106,0.943396226,0.056603774,0,0,0,0.166666667,0,0.0,0,0,50.0,0,100.0,0.0,0,0,0,88.46153846,0,0,0,0,1,0,30,8594,5556103,0,0,4,legitimate
968,https://stateagencybe.tumblr.com,32,24,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,6,6,0,13,13,0,9.5,9.5,0.0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,1051,5157,0,0,1,8,phishing
969,https://www.ksn.com/,20,11,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,3,3,0,3.0,3.0,0.0,0,0,0,0,0,0,43,0.302325581,0.697674419,0,1,0,0.133333333,0,0.133333333,0,1,26.66666667,0,100.0,0.0,0,0,0,25.0,0,0,0,0,1,0,61,8339,101823,0,0,5,legitimate
